    k     n             Re[I(theta1)]             Im[I(theta1)]
   83    38    3.3040304377418282e-35    1.9752812296245396e-41
   83    39    3.1180639408373665e-34    1.7732995638896252e-40
   83    40    2.7924111451083852e-33    1.5127912403410593e-39
   83    41    2.3795512265303235e-32    1.2295866486714099e-38
   83    42    1.9342623224688432e-31    9.5450754128530608e-38
   83    43    1.5033040533110240e-30    7.0928638428266505e-37
   83    44    1.1195055841515922e-29    5.0559160031375908e-36
   83    45    8.0043688085982463e-29    3.4639058452441370e-35
   83    46    5.5050956394257300e-28    2.2851561466102686e-34
   83    47    3.6483985878412734e-27    1.4540964836295997e-33
   83    48    2.3337459611212286e-26    8.9391209328126978e-33
   83    49    1.4430739669783595e-25    5.3170896817468826e-32
   83    50    8.6384593677483584e-25    3.0643912855721167e-31
   83    51    5.0128886039994821e-24    1.7134927884855720e-30
   83    52    2.8235829062610065e-23    9.3074579738655847e-30
   83    53    1.5456045603903507e-22    4.9170232266086319e-29
   83    54    8.2314541507725625e-22    2.5291727804382419e-28
   83    55    4.2697510500942644e-21    1.2679895494989092e-27
   83    56    2.1593266901912437e-20    6.2021857696484175e-27
   83    57    1.0657178873704595e-19    2.9626042873489749e-26
   83    58    5.1377208984233380e-19    1.3832116773721627e-25
   83    59    2.4214684601824917e-18    6.3176573068021870e-25
   83    60    1.1166671126334249e-17    2.8250328070929618e-24
   83    61    5.0424765191438078e-17    1.2377161895975360e-23
   83    62    2.2313166744345641e-16    5.3169502348165077e-23
   83    63    9.6823763937864420e-16    2.2410244067139851e-22
   83    64    4.1228517421191289e-15    9.2737896886328464e-22
   83    65    1.7237976983171119e-14    3.7702081644664080e-21
   83    66    7.0812934013246999e-14    1.5067076708567719e-20
   83    67    2.8597583683438394e-13    5.9223565531796555e-20
   83    68    1.1359987785218326e-12    2.2908525115768619e-19
   83    69    4.4410812596608243e-12    8.7249185975496612e-19
   83    70    1.7095520188738463e-11    3.2734225065228983e-18
   83    71    6.4829028793697135e-11    1.2103879408377307e-17
   83    72    2.4229928055206626e-10    4.4129149978895654e-17
   83    73    8.9294237893097450e-10    1.5870597135582890e-16
   83    74    3.2461506188744416e-09    5.6325896751772885e-16
   83    75    1.1645694863969641e-08    1.9735269715612387e-15
   83    76    4.1246206527616052e-08    6.8291087875072450e-15
   83    77    1.4427397248362113e-07    2.3346954420949128e-14
   83    78    4.9857942342419620e-07    7.8885024958183479e-14
   83    79    1.7028403827120313e-06    2.6351412546310069e-13
   83    80    5.7497869244846519e-06    8.7056137971312454e-13
   83    81    1.9200264420066235e-05    2.8452261626595257e-12
   83    82    6.3427041815129377e-05    9.2020940349039667e-12
   83    83    2.0733976373170498e-04    2.9460131805655543e-11
   83    84    6.7089716145993185e-04    9.3386015388224923e-11
   83    85    2.1493853081535241e-03    2.9318698769075966e-10
   83    86    6.8198208968439193e-03    9.1187545955690799e-10
   83    87    2.1435977503318309e-02    2.8103642674901384e-09
   83    88    6.6762493309547630e-02    8.5848033829716324e-09
   83    89    2.0608399203831465e-01    2.5997971298098022e-08
   83    90    6.3063539551385894e-01    7.8070531456613390e-08
   83    91    1.9135123512321113e+00    2.3252369685422633e-07
   83    92    5.7583255474726807e+00    6.8702151072524935e-07
   83    93    1.7189498133314228e+01    2.0141139400720792e-06
   83    94    5.0911890500024207e+01    5.8599367749946642e-06
   83    95    1.4964024517305907e+02    1.6923056907808585e-05
   83    96    4.3654810673601139e+02    4.8519999439571523e-05
   83    97    1.2642967378143537e+03    1.3813233758488562e-04
   83    98    3.6355932982221457e+03    3.9054993918443537e-04
   83    99    1.0382086921630564e+04    1.0968218369834712e-03
   84     0    0.0000000000000000e+00    0.0000000000000000e+00
   84     1   1.7406419800734443e-169   1.4621800286747618e-172
   84     2   3.3786405908527595e-144   7.0959299108380899e-148
   84     3   2.1034340693054539e-129   1.9636935497621432e-133
   84     4   6.6269255412741954e-119   3.4806745243779345e-123
   84     5   9.2531665547199255e-111   3.1112120644573700e-115
   84     6   4.1981674855580566e-104   9.8054686364735132e-109
   84     7    1.7911908933574660e-98   3.0747698227578763e-103
   84     8    1.3552635002201421e-93    1.7819279032536032e-98
   84     9    2.7377884188773491e-89    2.8455389080965261e-94
   84    10    1.9525339071388365e-85    1.6446566674608322e-90
   84    11    6.0000946879981143e-82    4.1792660789806497e-87
   84    12    9.2039617829335457e-79    5.3903103010500925e-84
   84    13    7.8808309823933918e-76    3.9353591888384318e-81
   84    14    4.1083495118494212e-73    1.7702367583731188e-78
   84    15    1.3968851955935393e-70    5.2473794098165971e-76
   84    16    3.2745792269832845e-68    1.0820496270215712e-73
   84    17    5.5381735195424401e-66    1.6225226128110934e-71
   84    18    7.0165670157953349e-64    1.8353335897087062e-69
   84    19    6.8724138685473002e-62    1.6150037166913153e-67
   84    20    5.3443274813532987e-60    1.1346533681341943e-65
   84    21    3.3756178049804496e-58    6.5076774819822502e-64
   84    22    1.7659876208995887e-56    3.1056834280883055e-62
   84    23    7.7832293726663250e-55    1.2538476942260419e-60
   84    24    2.9328676874652552e-53    4.3446858383724947e-59
   84    25    9.5724047756057875e-52    1.3085762960868034e-57
   84    26    2.7372685801081463e-50    3.4643362129695697e-56
   84    27    6.9277141232416951e-49    8.1418773936914932e-55
   84    28    1.5659059716914971e-47    1.7137437324545440e-53
   84    29    3.1868215133165566e-46    3.2562164969586909e-52
   84    30    5.8819537260650238e-45    5.6247966476179395e-51
   84    31    9.9106460610399891e-44    8.8900305696513693e-50
   84    32    1.5334592141480515e-42    1.2930473472422318e-48
   84    33    2.1906242672627992e-41    1.7398827262450730e-47
   84    34    2.9034541713323042e-40    2.1761810559805901e-46
   84    35    3.5863633712241909e-39    2.5411710953122738e-45
   84    36    4.1453607309611793e-38    2.7814453580426108e-44
   84    37    4.5005880555641099e-37    2.8641514242961147e-43
   84    38    4.6054763156236537e-36    2.7840286601219819e-42
   84    39    4.4561574507007286e-35    2.5624348599467237e-41
   84    40    4.0888788521035637e-34    2.2396477722832244e-40
   84    41    3.5676963313832688e-33    1.8638377253819699e-39
   84    42    2.9676172858995307e-32    1.4804985792782674e-38
   84    43    2.3587562149697351e-31    1.1250546747539918e-37
   84    44    1.7954017145076332e-30    8.1965362416233537e-37
   84    45    1.3113774033573254e-29    5.7364194730583423e-36
   84    46    9.2088788841999622e-29    3.8637657438332925e-35
   84    47    6.2283188988178147e-28    2.5089576251095745e-34
   84    48    4.0638992935529451e-27    1.5732363687269390e-33
   84    49    2.5621295419266708e-26    9.5405695400361181e-33
   84    50    1.5630827826698476e-25    5.6034500454504282e-32
   84    51    9.2402614234063090e-25    3.1916968458898693e-31
   84    52    5.2999460363941327e-24    1.7653160270506097e-30
   84    53    2.9530761032750038e-23    9.4924015716017394e-30
   84    54    1.6002760809990170e-22    4.9678830175278691e-29
   84    55    8.4431701840623901e-22    2.5332024562593746e-28
   84    56    4.3416418195788055e-21    1.2598191078289863e-27
   84    57    2.1780294332681578e-20    6.1164480450100987e-27
   84    58    1.0669301119592052e-19    2.9015795146056616e-26
   84    59    5.1080020044564234e-19    1.3461229520939340e-25
   84    60    2.3920485830825038e-18    6.1122639646559323e-25
   84    61    1.0965682449985636e-17    2.7184475979335006e-24
   84    62    4.9246346400110194e-17    1.1851113714785394e-23
   84    63    2.1681790655020479e-16    5.0677953792584154e-23
   84    64    9.3647094411147425e-16    2.1271031794218360e-22
   84    65    3.9705696040836412e-15    8.7688349667934580e-22
   84    66    1.6536321357260896e-14    3.5525532534943966e-21
   84    67    6.7687507203663969e-14    1.4152532580694589e-20
   84    68    2.7246206363576655e-13    5.5470338077499864e-20
   84    69    1.0791081088092079e-12    2.1401693097878490e-19
   84    70    4.2073485133967427e-12    8.1323055868161840e-19
   84    71    1.6156607768887022e-11    3.0448479188652825e-18
   84    72    6.1135637066421560e-11    1.1238363616620601e-17
   84    73    2.2805365612354314e-10    4.0908813406754238e-17
   84    74    8.3900698879403872e-10    1.4692301023464118e-16
   84    75    3.0455093667159569e-09    5.2083138605296480e-16
   84    76    1.0911706747075374e-08    1.8230853191878210e-15
   84    77    3.8603745784758947e-08    6.3034848301318742e-15
   84    78    1.3490538262894233e-07    2.1536406540750496e-14
   84    79    4.6584881381537963e-07    7.2733322956612863e-14
   84    80    1.5900965110968482e-06    2.4288704196023101e-13
   84    81    5.3666838230253891e-06    8.0227556040339588e-13
   84    82    1.7915481098861416e-05    2.6219441059239808e-12
   84    83    5.9172741909665961e-05    8.4806926742562364e-12
   84    84    1.9342456545415307e-04    2.7156256344904986e-11
   84    85    6.2592115296215823e-04    8.6110734596914815e-11
   84    86    2.0056845734998737e-03    2.7046268598319058e-10
   84    87    6.3658058967892830e-03    8.4164672882345696e-10
   84    88    2.0017076258641946e-02    2.5955571076529882e-09
   84    89    6.2374820147381896e-02    7.9343566644595725e-09
   84    90    1.9265516028695850e-01    2.4047602465945932e-08
   84    91    5.8994624233056592e-01    7.2277967789619525e-08
   84    92    1.7914270420202771e+00    2.1547955107466927e-07
   84    93    5.3955031981894130e+00    6.3732499822647921e-07
   84    94    1.6121265106675335e+01    1.8704943969373795e-06
   84    95    4.7795377167815396e+01    5.4484803560416993e-06
   84    96    1.4062895333795561e+02    1.5754263629309035e-05
   84    97    4.1071963020575822e+02    4.5227457462146667e-05
   84    98    1.1908998878372558e+03    1.2893258234643529e-04
   84    99    3.4287740962904868e+03    3.6504997280861176e-04
   85     0    0.0000000000000000e+00    0.0000000000000000e+00
   85     1   6.4333108022803659e-172   5.4684631573268999e-175
   85     2   2.4973504183489923e-146   5.3074428946732499e-150
   85     3   2.3319989059727661e-131   2.2029786078589602e-135
   85     4   9.7951082759728292e-121   5.2058990311249679e-125
   85     5   1.7094043822202647e-112   5.8158971308386694e-117
   85     6   9.3053137027214174e-106   2.1992227531833006e-110
   85     7   4.6310964073045528e-100   8.0441572787917567e-105
   85     8    4.0037770121997312e-95   5.3266982958891510e-100
   85     9    9.0970200034946150e-91    9.5671132940558348e-96
   85    10    7.2068309367806267e-87    6.1423260609786799e-92
   85    11    2.4354204180757604e-83    1.7164135463241502e-88
   85    12    4.0742253938386490e-80    2.4142584085827047e-85
   85    13    3.7779715423072868e-77    1.9088153703350976e-82
   85    14    2.1202230948304204e-74    9.2433844385212754e-80
   85    15    7.7209276811597186e-72    2.9344641227546497e-77
   85    16    1.9298028737327222e-69    6.4516939496916505e-75
   85    17    3.4662630857453831e-67    1.0274150034070047e-72
   85    18    4.6477255302780120e-65    1.2299332221479707e-70
   85    19    4.8027741262539510e-63    1.1418186878106935e-68
   85    20    3.9294072814279581e-61    8.4397094807742370e-67
   85    21    2.6045943931812515e-59    5.0796315798840017e-65
   85    22    1.4266922293668102e-57    2.5380943160014357e-63
   85    23    6.5697520112386574e-56    1.0706067014939139e-61
   85    24    2.5816381027726029e-54    3.8685206449178057e-60
   85    25    8.7714642998746726e-53    1.2128885768361330e-58
   85    26    2.6068155042971398e-51    3.3371093338412381e-57
   85    27    6.8465365655652869e-50    8.1385926597729139e-56
   85    28    1.6037173960343133e-48    1.7751605658458614e-54
   85    29    3.3778168537774666e-47    3.4906525635211953e-53
   85    30    6.4444941549614902e-46    6.2326683744677184e-52
   85    31    1.1211525502660032e-44    1.0170692293975493e-50
   85    32    1.7892369640454071e-43    1.5257336617967720e-49
   85    33    2.6336720951285343e-42    2.1152719268270904e-48
   85    34    3.5933346206646615e-41    2.7234129522718866e-47
   85    35    4.5649893904237278e-40    3.2706808099914172e-46
   85    36    5.4223280080543057e-39    3.6787085360640041e-45
   85    37    6.0448481151673641e-38    3.8895177045523047e-44
   85    38    6.3468176813972203e-37    3.8790084459773189e-43
   85    39    6.2964618792066393e-36    3.6604628407339887e-42
   85    40    5.9196964840349469e-35    3.2779571244503607e-41
   85    41    5.2888467818158182e-34    2.7931255651907076e-40
   85    42    4.5018481445379581e-33    2.2702871853420723e-39
   85    43    3.6594856216246222e-32    1.7643338294534126e-38
   85    44    2.8471363844204365e-31    1.3137935998955276e-37
   85    45    2.1244682447381163e-30    9.3927617125760388e-37
   85    46    1.5232859771180242e-29    6.4594384427534625e-36
   85    47    1.0514368777487428e-28    4.2804965966827774e-35
   85    48    6.9982148333080885e-28    2.7378250480125536e-34
   85    49    4.4986259186117372e-27    1.6927746641870754e-33
   85    50    2.7970836327066586e-26    1.0132193196750958e-32
   85    51    1.6844956071699522e-25    5.8790878478196265e-32
   85    52    9.8388320713171278e-25    3.3111224604412903e-31
   85    53    5.5803829459308441e-24    1.8122742680639764e-30
   85    54    3.0770774979905211e-23    9.6505245297416973e-30
   85    55    1.6513757033391687e-22    5.0052258139511483e-29
   85    56    8.6345420029868510e-22    2.5309533634429958e-28
   85    57    4.4029864831566792e-21    1.2489658767419407e-27
   85    58    2.1916748285114937e-20    6.0203144044292905e-27
   85    59    1.0658857747285928e-19    2.8370409564606274e-26
   85    60    5.0689315515499365e-19    1.3081163577646930e-25
